index,name,prompt,negative_prompt,category,weight,favorite
2890,Micro Blunt Cut,"Give <Subject 1> micro blunt cut; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Cuts and Lengths,1.0,False
2891,Micro Blunt Cut,"H3-safe video styling: Give <Subject 1> micro blunt cut; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Hair,1.0,False
2892,Micro Bob,"Give <Subject 1> micro bob; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Cuts and Lengths,1.0,False
2893,Micro Box Braids,"Give <Subject 1> micro box braids; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
2894,Micro Box Braids,"H3-safe video styling: Give <Subject 1> micro box braids; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Hair,1.0,False
2895,Micro Butterfly Cut,"Give <Subject 1> micro butterfly cut; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Cuts and Lengths,1.0,False
2896,Micro Cornrow Braids,"Give <Subject 1> micro cornrow braids; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
2897,Micro Dot,"Apply micro dot to the selected garment with controlled scale, aligned seams, continuous motif placement, and no texture swimming.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Patterns Prints | Patterns and Prints,1.0,False
2898,Micro Dot,"H3-safe video styling: Apply micro dot to the selected garment with controlled scale, aligned seams, continuous motif placement, and no texture swimming. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Materials Colors Details,1.0,False
2899,Micro Dutch Braid,"Give <Subject 1> micro dutch braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
2900,Micro Fishnet Thigh-Highs,"Add micro fishnet thigh-highs to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Hosiery Stockings | Fishnets Socks Leg Warmers,1.0,False
2901,Micro Fishnet Tights,"Add micro fishnet tights to <Subject 1>'s fashion styling; preserve exact placement, scale, material, clasp, and hardware throughout the shot.","low quality, blurry, malformed anatomy, bad hands, extra fingers, text, watermark, floating accessory, duplicated accessory, fused jewelry, broken clasp, warped hardware, changing accessory, incorrect placement",Hosiery Stockings | Fishnets Socks Leg Warmers,1.0,False
2902,Micro Fishtail Braid,"Give <Subject 1> micro fishtail braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
2903,Micro Fishtail Braid,"H3-safe video styling: Give <Subject 1> micro fishtail braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Hair,1.0,False
2904,Micro Floral,"Apply micro floral to the selected garment with controlled scale, aligned seams, continuous motif placement, and no texture swimming.","low quality, blurry, malformed anatomy, distorted face, bad hands, extra fingers, text, watermark, logo, duplicated garments, merged clothing, broken fasteners, incorrect seams, random outfit changes, inconsistent material, unstable fit",Patterns Prints | Patterns and Prints,1.0,False
2905,Micro Four-Strand Braid,"Give <Subject 1> micro four-strand braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
2906,Micro French Braid,"Give <Subject 1> micro french braid; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Braids,1.0,False
2907,Micro French Manicure,"Style <Subject 1>'s nails with micro french manicure, keeping nail length, shape, color, and decoration consistent on both hands.","low quality, blurry, malformed hands, extra fingers, missing fingers, fused fingers, changing nail color, mismatched nail length, warped manicure, text, watermark",Nails | Nail Art,1.0,False
2908,Micro French Manicure,"H3-safe video styling: Style <Subject 1>'s nails with micro french manicure, keeping nail length, shape, color, and decoration consistent on both hands. Prefer a simple readable silhouette, secure attachment, restrained motion, and consistent placement across every frame.","flicker, temporal inconsistency, outfit morphing, changing color, changing hairstyle, changing accessories, loose parts teleporting, unstable anatomy, extra limbs, duplicated hands, warped fingers, identity drift, camera jitter, text, watermark",H3 Safe | Makeup and Nails,1.0,False
2909,Micro Fringe with Bun,"Give <Subject 1> micro fringe with bun; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Bangs and Fringe,1.0,False
2910,Micro Fringe with Ponytail,"Give <Subject 1> micro fringe with ponytail; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Bangs and Fringe,1.0,False
2911,Micro Fringe with Shag,"Give <Subject 1> micro fringe with shag; define the silhouette, parting, texture, and finish clearly, and preserve the identical hairstyle across every frame.","low quality, blurry, changing hairstyle, changing hair length, changing hair color, floating hair, fused braids, broken hairline, duplicated bun, unstable parting, face occlusion, text, watermark",Hairstyles | Bangs and Fringe,1.0,False
