name,category,prompt,negative_prompt
Car / Renault Alpine A110 — Three-Quarter Form,Cars / Classic European sports,"a Renault Alpine A110 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan 300ZX Z32 — Three-Quarter Form,Cars / Nissan performance,"a Nissan 300ZX Z32 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota Celica GT-Four ST205 — Three-Quarter Form,Cars / Toyota performance,"a Toyota Celica GT-Four ST205 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mazda MX-5 ND — Three-Quarter Form,Cars / Mazda rotary and sports,"a Mazda MX-5 ND with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda Civic Type R EK9 — Three-Quarter Form,Cars / Honda performance,"a Honda Civic Type R EK9 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution VIII — Three-Quarter Form,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution VIII with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari F8 Tributo — Three-Quarter Form,Cars / Ferrari,"a Ferrari F8 Tributo with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 GT3 RS 997 — Three-Quarter Form,Cars / Porsche 911,"a Porsche 911 GT3 RS 997 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Revuelto — Three-Quarter Form,Cars / Lamborghini,"a Lamborghini Revuelto with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren Senna — Three-Quarter Form,Cars / McLaren,"a McLaren Senna with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-Benz CLK GTR — Three-Quarter Form,Cars / Mercedes-AMG,"a Mercedes-Benz CLK GTR with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M5 E39 — Three-Quarter Form,Cars / BMW M,"a BMW M5 E39 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi R8 V10 Performance — Three-Quarter Form,Cars / Audi RS,"a Audi R8 V10 Performance with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Aston Martin One-77 — Three-Quarter Form,Cars / Aston Martin,"a Aston Martin One-77 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Koenigsegg Gemera — Three-Quarter Form,Cars / Koenigsegg,"a Koenigsegg Gemera with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Plymouth Hemi Cuda — Three-Quarter Form,Cars / American muscle,"a Plymouth Hemi Cuda with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota Celica GT-Four ST185 — Three-Quarter Form,Cars / Rally homologation,"a Toyota Celica GT-Four ST185 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / AC Cobra — Three-Quarter Form,Cars / Classic European sports,"a AC Cobra with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / NIO EP9 — Three-Quarter Form,Cars / Modern hypercars,"a NIO EP9 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Nissan Fairlady Z 240Z — Three-Quarter Form,Cars / Nissan performance,"a Nissan Fairlady Z 240Z with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Toyota GR Yaris — Three-Quarter Form,Cars / Toyota performance,"a Toyota GR Yaris with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Honda Civic Type R FK8 — Three-Quarter Form,Cars / Honda performance,"a Honda Civic Type R FK8 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mitsubishi Lancer Evolution IX — Three-Quarter Form,Cars / Mitsubishi Evolution,"a Mitsubishi Lancer Evolution IX with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Ferrari 812 Superfast — Three-Quarter Form,Cars / Ferrari,"a Ferrari 812 Superfast with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Porsche 911 GT3 RS 991 — Three-Quarter Form,Cars / Porsche 911,"a Porsche 911 GT3 RS 991 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Lamborghini Sian — Three-Quarter Form,Cars / Lamborghini,"a Lamborghini Sian with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / McLaren Speedtail — Three-Quarter Form,Cars / McLaren,"a McLaren Speedtail with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Mercedes-Benz 190E 2.5-16 Evolution II — Three-Quarter Form,Cars / Mercedes-AMG,"a Mercedes-Benz 190E 2.5-16 Evolution II with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / BMW M5 E60 — Three-Quarter Form,Cars / BMW M,"a BMW M5 E60 with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Audi Sport Quattro — Three-Quarter Form,Cars / Audi RS,"a Audi Sport Quattro with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
Car / Pontiac GTO Judge — Three-Quarter Form,Cars / American muscle,"a Pontiac GTO Judge with its authentic body style, characteristic front and side profile, and production-era details","wrong vehicle, duplicate subject, fused anatomy, malformed structure, unreadable identity, text, watermark"
