name,category,prompt,negative_prompt
Horror / Modern / Storm Cellar Shapeshifter — Environmental,Horror / Modern,"a storm cellar shapeshifter, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Storm Cellar Shapeshifter — Practical Effects,Horror / Modern,"a storm cellar shapeshifter, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Masked Harvest Killer — Clear Identity,Horror / Modern,"a masked harvest killer, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Masked Harvest Killer — Cinematic Entrance,Horror / Modern,"a masked harvest killer, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Masked Harvest Killer — Close Portrait,Horror / Modern,"a masked harvest killer, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Masked Harvest Killer — Full Body,Horror / Modern,"a masked harvest killer, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Masked Harvest Killer — Environmental,Horror / Modern,"a masked harvest killer, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Masked Harvest Killer — Practical Effects,Horror / Modern,"a masked harvest killer, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Static-Filled Television Entity — Clear Identity,Horror / Modern,"a static-filled television entity, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Static-Filled Television Entity — Cinematic Entrance,Horror / Modern,"a static-filled television entity, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Static-Filled Television Entity — Close Portrait,Horror / Modern,"a static-filled television entity, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Static-Filled Television Entity — Full Body,Horror / Modern,"a static-filled television entity, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Static-Filled Television Entity — Environmental,Horror / Modern,"a static-filled television entity, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Static-Filled Television Entity — Practical Effects,Horror / Modern,"a static-filled television entity, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sleep Paralysis Intruder — Clear Identity,Horror / Modern,"a sleep paralysis intruder, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sleep Paralysis Intruder — Cinematic Entrance,Horror / Modern,"a sleep paralysis intruder, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sleep Paralysis Intruder — Close Portrait,Horror / Modern,"a sleep paralysis intruder, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Sleep Paralysis Intruder — Full Body,Horror / Modern,"a sleep paralysis intruder, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
