name,category,prompt,negative_prompt
Horror / Modern / Moth-Covered Oracle — Close Portrait,Horror / Modern,"a moth-covered oracle, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Moth-Covered Oracle — Full Body,Horror / Modern,"a moth-covered oracle, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Moth-Covered Oracle — Environmental,Horror / Modern,"a moth-covered oracle, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Moth-Covered Oracle — Practical Effects,Horror / Modern,"a moth-covered oracle, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Clear Identity,Horror / Modern,"a porcelain doll swarm, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Cinematic Entrance,Horror / Modern,"a porcelain doll swarm, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Close Portrait,Horror / Modern,"a porcelain doll swarm, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Full Body,Horror / Modern,"a porcelain doll swarm, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Environmental,Horror / Modern,"a porcelain doll swarm, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Porcelain Doll Swarm — Practical Effects,Horror / Modern,"a porcelain doll swarm, convincing practical-effects texture, material realism and restrained gore-free menace, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Clear Identity,Horror / Modern,"a black-eyed roadside child, clearly recognisable central horror subject with readable silhouette, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Cinematic Entrance,Horror / Modern,"a black-eyed roadside child, emerging into controlled cinematic light with suspenseful staging, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Close Portrait,Horror / Modern,"a black-eyed roadside child, intense close character portrait with unsettling facial detail, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Full Body,Horror / Modern,"a black-eyed roadside child, full-body design showing coherent anatomy, costume and scale, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
Horror / Modern / Black-Eyed Roadside Child — Environmental,Horror / Modern,"a black-eyed roadside child, integrated naturally into a richly detailed haunted environment, atmospheric dread, precise material texture, coherent anatomy, polished horror concept design","cute, cheerful, generic monster, duplicate creature, broken anatomy, random costume, excessive gore, text, watermark, low detail, blur"
